left_out_block,n_cells_left_out,converged,strong_beta,strong_odds_ratio,strong_ci_low,strong_ci_high
290029,20,True,1.7938870114060463,6.0127788420104125,4.545588449467836,7.953537766306289
300002,4,True,1.7947312018801498,6.017856915760895,4.5494578601096345,7.960201626683165
300003,25,True,1.7939876909403665,6.013384236259091,4.546206666844015,7.954057662317453
300004,25,True,1.806062878390878,6.086437154310912,4.595711229168432,8.060714737309405
300005,25,True,1.7945284593569313,6.01663696393766,4.548559748649334,7.958545639984241
300006,25,True,1.79481096117179,6.018336914907629,4.549792921703836,7.960885219315834
300007,25,True,1.7951073988479034,6.020121241174452,4.551087961243322,7.963339769978608
300008,25,True,1.7941253416705112,6.0142120399624375,4.546773980150758,7.955255004874869
300009,25,True,1.7944183269376859,6.0159743736401055,4.548054510605525,7.957676756050117
300010,25,True,1.7946981266303974,6.01765787693208,4.549279173377515,7.959987713156264
300011,25,True,1.7933731167215348,6.009689700738983,4.543433401171669,7.949136063016671
300012,25,True,1.794312883107499,6.015340059702677,4.547575514287782,7.956836762837306
300013,25,True,1.796558620581892,6.028864114350269,4.557521829629745,7.975211939303716
300014,25,True,1.7935783154564247,6.010923007994872,4.5443082439786435,7.950868089971037
300015,25,True,1.795823360156612,6.0244329583840335,4.554292439106212,7.9691396534884165
300016,25,True,1.7977956856692336,6.036326826641173,4.563094128709895,7.985204891736401
300017,25,True,1.7954338689214335,6.022086951454049,4.552562293342945,7.965960466681136
300018,25,True,1.7957367115818883,6.023910972469665,4.553921209301899,7.968408265412912
300019,25,True,1.796074012728842,6.025943187264748,4.555415769580704,7.971169511819273
300020,25,True,1.797732773035646,6.035947077368953,4.562878026309355,7.984578353997123
300021,25,True,1.7990507477897868,6.043907547931555,4.568847186038774,7.995193745933706
300022,25,True,1.7959754240878594,6.025349126999556,4.554999855284697,7.97032563241765
300023,25,True,1.7966148621329068,6.029203196554082,4.55790032932536,7.975446709849077
300024,25,True,1.7962184560466772,6.026813657357085,4.556131934684426,7.972219281885591
300025,25,True,1.7958718721082423,6.024725222473403,4.554553689920178,7.969455731005629
300026,25,True,1.794786792240782,6.018191459895704,4.549647820090039,7.960754300152579
300027,25,True,1.7936809658651405,6.011540063368353,4.54465150269251,7.951899922815253
300028,25,True,1.7932945139857683,6.009217341252015,4.542883035001026,7.948849392816424
300029,20,True,1.7934457106659856,6.010125983654842,4.543568314499867,7.950054195097795
300030,2,True,1.795108768522275,6.020129486785877,4.5511279197435055,7.963291666763639
310002,12,True,1.7942122989868412,6.014735042440388,4.547180790673239,7.955926825026051
310003,25,True,1.7936361441359876,6.011270621786306,4.5446493748231065,7.95119084181442
310004,25,True,1.8255099422658558,6.205958893079517,4.672184873435583,8.243236692445441
310005,25,True,1.7962663520646214,6.027102324645115,4.556192310638659,7.972877340344445
310006,25,True,1.7953417218650063,6.021532059434149,4.552119124152193,7.965267901363693
310007,25,True,1.7943875653451895,6.015789315534311,4.5479257939613085,7.95741239598701
310008,25,True,1.7937664329767995,6.012053874290848,4.54516470924508,7.952361267316753
310009,25,True,1.7949771142291964,6.019336963064772,4.55050119536082,7.9622916068797736
310010,25,True,1.794933617083788,6.019075144783843,4.550315180858731,7.961924429093608
310011,25,True,1.7945813825655033,6.01695539209665,4.548753621014558,7.95904883114026
310012,25,True,1.7945541159384797,6.016791332254845,4.548627652625209,7.958835213738243
310013,25,True,1.7948149807419027,6.01836110608344,4.549793462826724,7.96094827142208
310014,25,True,1.795402514877537,6.021898137635478,4.552425996073995,7.965699433956974
310015,25,True,1.7953787865811033,6.021755249946622,4.552316901641494,7.965512303676477
310016,25,True,1.79726360909403,6.033115892843526,4.560771895113147,7.98077347728835
310017,25,True,1.795312649855789,6.021357003943235,4.5520315673101965,7.964957982565227
310018,25,True,1.7975360836009067,6.034759987098073,4.562034943403237,7.9829130100244665
310019,25,True,1.7981445164394434,6.0384328504789515,4.564806986580104,7.987779416947647
310020,25,True,1.7988022645016557,6.042405924482777,4.5677869000116464,7.993076331150969
310021,25,True,1.800087128710079,6.050174585356304,4.573652810170592,8.003364932268662
310022,25,True,1.7974500456390572,6.03424079098414,4.5617116777488285,7.98210507279276
310023,25,True,1.7977625916953286,6.03612706390418,4.56314377387699,7.984589514837996
310024,25,True,1.7954106471907492,6.021947109796393,4.552477323933518,7.965739181727929
310025,25,True,1.7943587404540553,6.015615913561363,4.54771285928931,7.9573262295077924
310026,25,True,1.7939906791913234,6.013402205787138,4.546027161870536,7.954419276651787
310027,25,True,1.7926003946768418,6.005047674754342,4.539694266673519,7.943397827646244
310028,25,True,1.793218812311972,6.008762450659284,4.542501875569028,7.948312885160925
310029,18,True,1.7929522114100298,6.007160722690928,4.541274481538374,7.946223047063286
310030,4,True,1.794529772160586,6.0166448626058395,4.54848039491944,7.958705382825421
320002,17,True,1.794439367254836,6.0161009529805245,4.54815945834927,7.9578279978753
320003,25,True,1.7950141920802827,6.019560151281971,4.550687174286207,7.962556648510001
320004,25,True,1.793869113263314,6.012671225399552,4.545627215827467,7.953185236763142
320005,25,True,1.795252072324366,6.020992256047994,4.5517429236418545,7.964498073714667
320006,25,True,1.7960969002334528,6.0260811076455525,4.555481995458942,7.971418513369458
320007,25,True,1.79548326602262,6.022384432439833,4.552771840423744,7.966380816640689
320008,25,True,1.7951932686055598,6.020638209722158,4.551464286363359,7.964048967926501
320009,25,True,1.7939855526288606,6.013371377784137,4.5460950553948765,7.954218925590096
320010,25,True,1.7942384483767335,6.01489232614854,4.547216378163332,7.956280653126437
320011,25,True,1.7933120245129068,6.009322566736624,4.543075684209424,7.94879069186675
320012,25,True,1.7935669604073885,6.010854754056878,4.54420423148117,7.950869510675928
320013,25,True,1.7944302483272245,6.016046092841564,4.548061532983211,7.957854204196376
320014,25,True,1.7964907627928242,6.028455022841058,4.557322751417805,7.9744779873471385
320015,25,True,1.7979880098120866,6.037487869668811,4.56408582790981,7.986541259477461
320016,25,True,1.796144056672503,6.026365282872311,4.5557748573732155,7.971657875900501
320017,25,True,1.795499625990002,6.022482959258654,4.552881581713905,7.966449454832328
320018,25,True,1.7985613026075131,6.040950110310949,4.566750194499554,7.991038852797366
320019,25,True,1.7991564048605717,6.044546163235681,4.569490980528493,7.995756742966916
320020,25,True,1.79946519587858,6.046412953007947,4.570921391319241,7.9981925892956
320021,25,True,1.8004043953753444,6.0520944086031285,4.575236893702227,8.00567218302142
320022,25,True,1.7984857353843529,6.040493629733565,4.566510867813684,7.99024996261993
320023,25,True,1.7978480460531658,6.036642899306128,4.56361733174979,7.985125580143854
320024,25,True,1.7952677873689495,6.02108687695322,4.55184754802347,7.9645653325011905
320025,25,True,1.7949148134571962,6.018961965406486,4.5502257130141475,7.961781552373131
320026,25,True,1.794538857806893,6.016699527961351,4.548511562505379,7.958795467990533
320027,25,True,1.793863147234533,6.012635353736976,4.5454057726462525,7.953477798300253
320028,23,True,1.793404285512511,6.0098770184203145,4.543289907293383,7.9498826871151484
320029,25,True,1.7931172024193833,6.008151931969975,4.541968520392645,7.947630961236593
320030,11,True,1.794369723603291,6.0156819843315175,4.547725772352473,7.957478429463665
330002,21,True,1.794685079346841,6.017579363355609,4.549230425910741,7.959865296784547
330003,25,True,1.7938514458351584,6.01256499790104,4.545536604265322,7.953062751724927
330004,25,True,1.794098512848236,6.014050687900944,4.546614798086113,7.955106663504241
330005,25,True,1.7954370870320788,6.0221063312273575,4.552562426979727,7.966011503694667
330006,25,True,1.794298683740135,6.015254646285759,4.54749889924395,7.956744852797678
330007,25,True,1.7956525982944573,6.023404302823702,4.553538519320077,7.96773745106971
330008,25,True,1.7948026504196184,6.018286898208883,4.549731902335557,7.960859665282619
330009,25,True,1.7947620201180825,6.018042378364971,4.549549632672818,7.9605316991606605
330010,24,True,1.7942471678114789,6.01494477283833,4.5472414716463625,7.956375496196394
330011,25,True,1.7938447687696375,6.0125248517446295,4.545428532518031,7.95314563505424
330012,25,True,1.7938061438131045,6.012292622718525,4.5452440257963165,7.952854098930938
330013,25,True,1.7937656453095026,6.012049138794488,4.545054082679154,7.9525422997768755
330014,25,True,1.797759774475914,6.0361100588337795,4.563126743494543,7.984574325992073
330015,25,True,1.787611631284081,5.975164514727197,4.514457172360832,7.908501424410338
330016,25,True,1.7983252566814214,6.039524336928307,4.5657283201345,7.989054901820082
330017,25,True,1.7962558192739844,6.0270388427725035,4.556338068406069,7.972454340947546
330018,25,True,1.7991792383250713,6.0446841827416415,4.569685851680378,7.99578090376848
330019,25,True,1.798885376292343,6.042908140528968,4.568367914945434,7.993388333589904
330020,25,True,1.7988699908297767,6.042815168307193,4.568325414303745,7.9932167362663264
330021,25,True,1.8000665954087898,6.050050356574108,4.573846637883449,8.002697120168552
330022,25,True,1.7979568899095724,6.037299986558343,4.564164113249617,7.985907216150964
330023,25,True,1.7979291293344908,6.037132389965077,4.564065097228014,7.985637083945518
330024,25,True,1.7951389770575634,6.020311348826798,4.551253974632624,7.96355222952337
330025,25,True,1.7932472079319937,6.008933075617121,4.542563312330241,7.948656787949786
330026,25,True,1.7938198971091044,6.012375312127228,4.545192596005571,7.953162848510606
330027,25,True,1.7922256837345278,6.002797939208081,4.537830746635364,7.940706718882888
330028,24,True,1.792283792970825,6.003146767346946,4.538079175104833,7.941194879984789
330029,23,True,1.792658747217911,6.005398094769255,4.539798975425129,7.944141683780375
330030,16,True,1.7934381954529048,6.010080816447154,4.543389289050334,7.950247958562266
340001,3,True,1.7947928732082536,6.01822805643348,4.549708966985185,7.960744127166285
340002,25,True,1.7941150295817456,6.014150021193799,4.546681774928943,7.955252262621931
340003,25,True,1.794330859261504,6.015448193353892,4.547642170299558,7.9570062049409245
340004,25,True,1.7950896757242445,6.020014546766735,4.551021172878254,7.963174366064979
340005,25,True,1.7955791739082037,6.022962054295722,4.55322046563869,7.967123968902223
340006,25,True,1.7947657372164147,6.018064748061834,4.54956969647413,7.960555772984952
340007,25,True,1.7952547094281928,6.02100813405065,4.551771711481893,7.964489708228703
340008,25,True,1.7947079356267308,6.01771690440563,4.549302568437267,7.960102938154053
340009,25,True,1.7949407782741507,6.019118248681099,4.5503551333934045,7.9619685561965445
340010,25,True,1.7949097993293195,6.01893178563717,4.5502179940719145,7.961715216139352
340011,25,True,1.7929875976593603,6.007373297339118,4.541516079491043,7.946362690766344
340012,25,True,1.7934848277053865,6.010361086587985,4.543755591620034,7.950348486567974
340013,25,True,1.7942733173263061,6.015102062782372,4.547315461336587,7.956662152278739
340014,25,True,1.7956344520596437,6.0232950017065505,4.553501946574642,7.967512280273582
340015,25,True,1.799760386232884,6.048198059249924,4.572381536705919,8.000360309010517
340016,25,True,1.788976819176502,5.983327307583139,4.520842912271124,7.918922724011491
340017,25,True,1.7924211761425644,6.003971555344958,4.5281081352038495,7.960868725094735
340018,25,True,1.7994617837119757,6.0463923216747935,4.571120377947646,7.997789838127646
340019,25,True,1.7994607065742614,6.046385808881095,4.571144315160555,7.997730727640487
340020,25,True,1.799460037883984,6.046381765723043,4.571170423116442,7.997674353156982
340021,25,True,1.798869570573696,6.042812628777907,4.568474131975697,7.9929498146739215
340022,25,True,1.7976899082808988,6.035688353522921,4.563048852609428,7.983594977296729
340023,25,True,1.7967929718589815,6.030277151921979,4.558912441058963,7.9765169871403385
340024,25,True,1.7935485578901853,6.010744140216651,4.5439025962079675,7.9511046626086666
340025,25,True,1.79379597515717,6.012231486094305,4.545044216174247,7.953041977842429
340026,25,True,1.7946484296988259,6.017358825231386,4.548984817985721,7.959711601680643
340027,25,True,1.8084792141080912,6.101161812491812,4.60634106447048,8.081072361168607
340028,23,True,1.7926837140047838,6.005548032135293,4.539855356545603,7.9444397086975345
340029,22,True,1.792753616656339,6.00596785053982,4.540161816605492,7.9450141379954875
340030,21,True,1.792825769235918,6.006401212247,4.540482929909315,7.94559875665093
350001,7,True,1.794780783744835,6.018155299725343,4.549644201823771,7.960664967404223
350002,25,True,1.7972412443353556,6.032980965171346,4.560684180257054,7.980569995107259
350003,25,True,1.7945302088593755,6.016647490067942,4.548511481138591,7.958657941142365
350004,25,True,1.794241846276446,6.014912764184168,4.547218568367191,7.956330890365978
350005,25,True,1.7952082622976289,6.020728481994289,4.551565068529992,7.964111444770482
350006,25,True,1.7976975744840151,6.035734624513147,4.562831168307513,7.98409827446231
350007,25,True,1.7979097130422221,6.037015172376098,4.563835320178937,7.985729027153033
350008,25,True,1.7976577869336348,6.035494482195061,4.56270072203394,7.983691209176806
350009,25,True,1.7938300699377558,6.012436475302167,4.545308974391838,7.953121025041148
350010,25,True,1.7945642443318464,6.016852272992879,4.548636333475064,7.958981246443505
350011,25,True,1.7958161144824214,6.024389307463774,4.554355634335349,7.968913594333396
350012,25,True,1.7947539313119585,6.017993699783802,4.549498824933617,7.960491817725873
350013,25,True,1.7952475884231038,6.020965258573745,4.551759755816113,7.964397197947491
350014,25,True,1.7955005337372711,6.022488426153595,4.552909968523109,7.966414248011044
350015,25,True,1.7874185986445874,5.974011224264443,4.513860171265552,7.9064943869609206
350016,25,True,1.793074850614906,6.007897481282343,4.540781229008074,7.949035711082599
350017,25,True,1.793756015587518,6.011991244711477,4.543946622853976,7.954327312010981
350018,25,True,1.799160138789764,6.044568733185192,4.569872742551936,7.995148492865236
350019,25,True,1.799423758558733,6.046162411051417,4.571130443510042,7.997164017209864
350020,25,True,1.7943072385189336,6.015306105678786,4.546593850898883,7.9584648929797766
350021,25,True,1.7994148258017313,6.046108402393029,4.571154115196595,7.996979732527662
350022,25,True,1.7991350624492717,6.044417159421974,4.569878453797411,7.99473753328286
350023,25,True,1.8131739709729155,6.12987262620535,4.62851142359151,8.118233914683731
350024,25,True,1.7948994738963286,6.018869637881193,4.5501513162472955,7.9616674699262235
350025,25,True,1.794884663973156,6.018780499544337,4.550065244398381,7.961582253417778
350026,25,True,1.7923367245631225,6.003464531873954,4.537560348967863,7.942943699617519
350027,25,True,1.7939339308815685,6.013060965058592,4.545627315105422,7.954216142920378
350028,25,True,1.8090439932331612,6.1046085945658435,4.608914154244561,8.085688916233549
350029,22,True,1.7927453795062511,6.005918378684966,4.5400439404175925,7.9450895288269034
350030,23,True,1.8591879159038978,6.418522274551073,4.827089881879143,8.534630428897357
360001,4,True,1.7947286791558588,6.017841734386223,4.549408290029036,7.960248197439636
360002,25,True,1.7954326987517568,6.022079904594631,4.552574721582327,7.965920077137755
360003,25,True,1.7968096107568041,6.030377489922106,4.558817574483548,7.97694842507028
360004,25,True,1.7972534012055086,6.033054307783383,4.560854762078267,7.980465544155607
360005,25,True,1.795589827974223,6.023026223672913,4.553308795792277,7.967139176805909
360006,25,True,1.797485758242668,6.034456293281652,4.561950023822895,7.982258149555786
360007,25,True,1.797001296247637,6.031533536586315,4.559749519759361,7.978376146610206
360008,25,True,1.795541011815547,6.022732209845439,4.553081488105365,7.966759076522444
360009,25,True,1.7962424961058332,6.026958544055465,4.556305990641048,7.972298034059941
360010,25,True,1.7959676239137452,6.025302128410566,4.555055159934271,7.970104524300155
360011,25,True,1.7944681834255125,6.016274316470216,4.548170570355309,7.95826719581265
360012,25,True,1.796642369414158,6.0293690458231515,4.558207578541494,7.975347867409424
360013,25,True,1.797398152052133,6.033927660709928,4.5616990545816165,7.981298761502722
360014,25,True,1.793156496805321,6.008388023249263,4.54124336230255,7.949524779403366
360015,25,True,1.7834860459066766,5.950564243529526,4.495091636338867,7.877306555915284
360016,25,True,1.7988613676596803,6.042763060308804,4.568581456622375,7.99263091831326
360017,25,True,1.764518431781624,5.838759919737811,4.4058137718831105,7.737757237470715
360018,25,True,1.7606178255649472,5.81602957637617,4.38753393502069,7.709615591411457
360019,25,True,1.7988464794065437,6.042673094792434,4.56860366002193,7.992354086227103
360020,25,True,1.7991062420863038,6.044242959635773,4.569846128199559,7.994333272989204
360021,25,True,1.7945271024189025,6.0166287997396966,4.547802338721215,7.959849487222015
360022,25,True,1.7939175287051559,6.012962338580709,4.544979649922426,7.955088662675774
360023,25,True,1.7974778359766088,6.034408486902741,4.562272736476673,7.9815670588176
360024,25,True,1.7932607085626548,6.009014200550861,4.541925133084999,7.949988298881578
360025,25,True,1.7952968560878375,6.02126190477895,4.552015677611866,7.964734195503274
360026,25,True,1.7958080909291672,6.024340970649258,4.554429694502565,7.968656135904441
360027,25,True,1.7922234951796294,6.002784801769623,4.537524951526987,7.9412071032756
360028,25,True,1.7938107934584515,6.012320577811933,4.54501038491189,7.953336883537525
360029,24,True,1.809008155747346,6.104389824662034,4.608629393889892,8.085608962361201
360030,24,True,1.894765096733346,6.650985882808976,4.9883680053587005,8.867752572746165
360031,7,True,1.794160055632818,6.014420820716281,4.546640428299816,7.956041032739473
370002,22,True,1.7944256238220602,6.016018271669668,4.548006335529027,7.957877182871903
370003,25,True,1.7955182971311772,6.022595406937971,4.552997724861762,7.966543720768417
370004,25,True,1.7948429374219466,6.018529361831196,4.549893853993092,7.9612177430105
370005,25,True,1.794373505014825,6.015704732143768,4.5477382118276815,7.95751684435528
370006,25,True,1.7941155081874107,6.014152899600758,4.546548121016103,7.95549373657407
370007,25,True,1.7945244123355373,6.016612614528418,4.548434409279563,7.958700532088408
370008,25,True,1.7940356696718096,6.013672757727818,4.546181992000411,7.95486412569346
370009,25,True,1.7939910274812616,6.013404300194985,4.545969301010602,7.95452606104592
370010,25,True,1.7958088637399259,6.024345626326573,4.554379279338894,7.968756662424545
370011,25,True,1.7960138812426232,6.0255808492391,4.555341592360713,7.970340716403071
370012,25,True,1.795764832533784,6.024080372962186,4.554194121785577,7.968378898543762
370013,25,True,1.7966955784283034,6.029689871141323,4.558530960882778,7.975630801705372
370014,25,True,1.7931281645863428,6.00821779469557,4.541224938137854,7.949106586933106
370015,25,True,1.8089210725640605,6.1038582581096765,4.607725011724277,8.085787572021697
370016,25,True,1.7841560869644555,5.9545527019558735,4.498336731496687,7.882179569196643
370017,25,True,1.6917701288666547,5.429082379963409,4.078389097912242,7.227102363410492
370018,25,True,1.7233111043733018,5.60305006745593,4.217232338568842,7.444259063296429
370019,25,True,1.7988060588533636,6.042428851539513,4.568572629292714,7.991762282997695
370020,25,True,1.7988020780953367,6.042404798140235,4.56858285517613,7.9916807688454545
370021,25,True,1.7985495896156107,6.040879353125614,4.567412204860647,7.989693446145339
370022,25,True,1.7980366090146973,6.037781293895083,4.565007043363039,7.985705740785264
370023,25,True,1.7933032860328437,6.00927005462062,4.542214074274195,7.950159547495653
370024,25,True,1.788412856954762,5.979953888351269,4.518795417321299,7.913579882314206
370025,25,True,1.7944044398816332,6.015890830046857,4.547788481094462,7.9579212246767055
370026,25,True,1.7925560952903965,6.004781660718948,4.5390001196617895,7.943908755744496
370027,25,True,1.792240732990757,6.002888277532121,4.537488491636218,7.941544697899268
370028,25,True,1.7932258243093946,6.00880458423382,4.542171229716853,7.949002955963003
370029,25,True,1.7924027343804378,6.003860832550686,4.53821771790008,7.942841691895633
370030,23,True,1.7928417726692993,6.006497336057816,4.540303028517914,7.946167914665935
370031,12,True,1.7935753816105005,6.010905372898774,4.543804496031661,7.9517029030404816
380002,14,True,1.7951137465875615,6.020159455458088,4.551149245457994,7.9633336360724565
380003,25,True,1.7949933104181222,6.019434454172924,4.550593707718616,7.962387652104706
380004,25,True,1.793715872230518,6.011749908044723,4.5446926649435415,7.95238305895977
380005,25,True,1.7939041758655117,6.012882048994864,4.545542298685245,7.95389156219756
380006,25,True,1.793441510312318,6.010100739053143,4.5433936915736295,7.9502929628482875
380007,25,True,1.794048241911768,6.013748363540026,4.546194260247694,7.9550426817902675
380008,25,True,1.7942257258825651,6.0148158022027856,4.547011905628122,7.956435981539557
380009,25,True,1.7935275246899134,6.01061771636092,4.543763432760368,7.9510137063372675
380010,25,True,1.7943711588578806,6.015690618372892,4.547688428665528,7.957566615133916
380011,25,True,1.7677998406081048,5.857950747329668,4.421386753242659,7.761272395583365
380012,25,True,1.7932781999973832,6.009119307749767,4.542011089067849,7.950115961117514
380013,25,True,1.784768166148738,5.958198475353637,4.501217776718135,7.886783273478886
380014,25,True,1.7976086782097145,6.035198094040494,4.56295201940237,7.982467463920557
380015,25,True,1.789467882004433,5.9862662187471924,4.523719550415843,7.921663322037644
380016,25,True,1.7850388880460266,5.959811708508224,4.502568414136225,7.888687596473926
380017,25,True,1.7259933433921906,5.618098960313135,4.228951274969889,7.463561028637355
380018,25,True,1.763412077657543,5.832303755681495,4.400403555664861,7.730147171330742
380019,25,True,1.7969016971899716,6.030932831445124,4.559650640382594,7.9769600098903135
380020,25,True,1.7982764630006898,6.039229653495442,4.566247413439635,7.987367197912096
380021,25,True,1.789690541733878,5.987599267566481,4.524881735430685,7.923156246988691
380022,25,True,1.7982603979647056,6.039132633833057,4.566224990768747,7.987149788448619
380023,25,True,1.7860651425994647,5.965931131917703,4.507465113036259,7.896308319247221
380024,25,True,1.7970447268296619,6.03179549528678,4.560416276064842,7.977902606811192
380025,25,True,1.7953108639129025,6.02134625015313,4.55210636173371,7.9647986631016465
380026,25,True,1.7942647030806713,6.01505024743886,4.547114723144863,7.9568763231447575
380027,25,True,1.7922678172163966,6.003050863314464,4.53748840047241,7.941975050291846
380028,25,True,1.7929624783319522,6.007222398057651,4.540810587465807,7.947198026567598
380029,25,True,1.7921621073134033,6.002416314929654,4.5369404507473465,7.9412551275163485
380030,25,True,1.7926244283443231,6.00519199980769,4.539141631918682,7.9447467999166275
380031,17,True,1.7945022191263578,6.016479088067808,4.548242025902725,7.958683907102047
390002,7,True,1.7958952003138786,6.024865770141652,4.554797798954384,7.969400432343557
390003,25,True,1.795293592280446,6.02124225257191,4.552005294648862,7.964700372114563
390004,25,True,1.794686330827378,6.017586894243775,4.549167349997669,7.959995586839204
390005,25,True,1.7932905501272,6.009193521611577,4.542627008980863,7.949234376669614
390006,25,True,1.7934524867438921,6.010166708874714,4.543366923284318,7.950514338461991
390007,25,True,1.7944185384389442,6.015975646026391,4.547893654984393,7.957961579404354
390008,25,True,1.7941921902017015,6.014614094641808,4.5468127875662425,7.95625076237799
390009,25,True,1.7941487623570107,6.014352898586663,4.546612559137258,7.955910101915898
390010,25,True,1.7935012173729095,6.0104595952151465,4.543540372220709,7.950985704140889
390011,25,True,1.7942882317756568,6.015191775386431,4.547259934885498,7.9569966557426755
390012,25,True,1.7883094911003672,5.979335797253666,4.518336551197652,7.912747572299017
390013,25,True,1.7969763904112037,6.031383318069278,4.560033648143435,7.977481645183713
390014,25,True,1.7969675868450543,6.03133022062099,4.5600062758313245,7.9773890713657485
390015,25,True,1.7971646567145314,6.032518931206013,4.560969539080907,7.978848432013918
390016,25,True,1.7980115073858831,6.0376297376523445,4.565054179158579,7.985222391315157
390017,25,True,1.8017088680720477,6.0599943520270285,4.572702963307264,8.031033688669503
390018,25,True,1.7899065671560397,5.988892880947651,4.515636419227961,7.942809077086329
390019,25,True,1.816867378198748,6.152554603160985,4.636245168799187,8.164781362216399
390020,25,True,1.7979972386729257,6.037543589061292,4.565080351389093,7.984948737807707
390021,25,True,1.7936171608711933,6.011156509327459,4.543903370688144,7.952194321015596
390022,25,True,1.7905060509681945,5.992484201644264,4.528871835697483,7.92909762292394
390023,25,True,1.7941072210316817,6.014103059585617,4.546300918184221,7.955794449647442
390024,25,True,1.7949852301882852,6.019385815955549,4.550557284158436,7.962322708794921
390025,25,True,1.793544448918073,6.010719442287345,4.543585706540726,7.9515938616238495
390026,25,True,1.7930662566637618,6.007845849926769,4.541227929173007,7.948117187558857
390027,25,True,1.7934800991562085,6.010332666367203,4.543235847471503,7.951182807404823
390028,25,True,1.7927235352337567,6.005787185200242,4.539544787163094,7.945616004475288
390029,25,True,1.792674641217531,6.005493545322835,4.539290566937483,7.945284002219494
390030,25,True,1.7938164965734926,6.012354866865629,4.5448589031378015,7.953692692234231
390031,23,True,1.7954831942438345,6.022384000160407,4.552978116665456,7.966018749932211
400003,24,True,1.7939976749948268,6.013444274514508,4.545908016195234,7.954739056281487
400004,25,True,1.7933639192951891,6.009634427314787,4.54289194372255,7.949937264053236
400005,25,True,1.7933263373807489,6.0094085779918744,4.542697604898833,7.9496798154246875
400006,25,True,1.793848363075993,6.0125464626397545,4.5451533093539105,7.953684398500655
400007,25,True,1.7939968371281656,6.013439236052142,4.545852839579991,7.954822279075903
400008,25,True,1.7934041060929968,6.009875940131197,4.5430150894323225,7.950360741654741
400009,25,True,1.7931703055240538,6.008470991962358,4.541888736289869,7.948614718982198
400010,25,True,1.793906058631147,6.012893369853213,4.54538850486176,7.954190634871662
400011,25,True,1.7954478571182844,6.022171190180951,4.552759402546275,7.9658384371381965
400012,25,True,1.7967857638721,6.030233685920027,4.55921240238189,7.9758772124340975
400013,25,True,1.7971673183435402,6.032534987554764,4.56107336812288,7.978709272780095
400014,25,True,1.796739882128902,6.029957014633755,4.559047469628278,7.9754338687101844
400015,25,True,1.7973526557318567,6.033653145449317,4.562012081621146,7.980024960094725
400016,25,True,1.7969461525585555,6.031200944746544,4.5600471729073275,7.97697555675064
400017,25,True,1.7963299961018966,6.027485925976966,4.557070107254118,7.9723563019181976
400018,25,True,1.806286026960909,6.0877954856076855,4.59506155174401,8.065453195184967
400019,25,True,1.8224713323844415,6.187130026341095,4.6638366691997835,8.207958528148822
400020,25,True,1.7943212167776932,6.015390189771724,4.547412807115497,7.957254084912209
400021,25,True,1.7938151452851891,6.012346742446311,4.544979779865915,7.953459663680001
400022,25,True,1.7972975802609492,6.033320848311834,4.561875596199535,7.9793847269749305
400023,25,True,1.7932957078435328,6.0092245154070785,4.5424647678348995,7.949600298998272
400024,25,True,1.794440954736273,6.016110503436691,4.5478960780603295,7.958314123351249
400025,25,True,1.7941875785691208,6.014586357515446,4.546652362571976,7.95645810746505
400026,25,True,1.7937261603829961,6.011811758162599,4.544362560253056,7.9531243681334916
400027,24,True,1.7933454612781567,6.0095235024038995,4.54248017738652,7.950364407913156
400028,25,True,1.7929772879081518,6.007311363134269,4.540657589509246,7.947701208965742
400029,25,True,1.7931608667984662,6.008414279921109,4.541542752859016,7.949070200084185
400030,25,True,1.7933358996733961,6.009466041990078,4.542398561944708,7.950355218140691
400031,25,True,1.7926041159534964,6.005070021239643,4.538771504241363,7.945071904653751
400032,3,True,1.7948744897601696,6.018719263501131,4.5500110731879015,7.961515035931344
410003,18,True,1.7940452437986094,6.013730333668952,4.546057881666448,7.95523362602526
410004,25,True,1.7935806649893005,6.010937130872684,4.543820513877562,7.9517588956150265
410005,25,True,1.7935470974497307,6.010735361889156,4.543641792262632,7.951537828573708
410006,25,True,1.7933335624451898,6.009451996512953,4.542604253442818,7.949958060076057
410007,25,True,1.7934650564099575,6.010242255138037,4.543228328197826,7.9509567549680575
410008,25,True,1.7939497138949239,6.013155870029051,4.545560332132344,7.9545844462046595
410009,25,True,1.793397627538264,6.009837004947103,4.542864987005016,7.950520415937618
410010,25,True,1.793889831584685,6.012795799144773,4.545250741548824,7.954173571047789
410011,25,True,1.7953119596929237,6.021352848227666,4.55215946759241,7.964723200269435
410012,25,True,1.7973263500157974,6.033494427970471,4.561977857086718,7.9796649946034
410013,25,True,1.7969510402552187,6.031230423499319,4.560158457080388,7.976858866573928
410014,25,True,1.7971269716726552,6.032291599760996,4.56104783331905,7.978110134851915
410015,23,True,1.7942664086984221,6.015060506824083,4.54703226494138,7.957047760517978
410016,25,True,1.7946416803215566,6.017318211943567,4.548866429462177,7.95981131239079
410017,25,True,1.7949887889703553,6.019407237675982,4.550582051635987,7.962336044453855
410018,25,True,1.795953826070201,6.025218992808039,4.555314313222341,7.969431177541401
410019,25,True,1.7961343835663455,6.026306989483125,4.556204710075272,7.970751588747905
410020,25,True,1.797087146768751,6.0320513691113264,4.560953070283509,7.9776404534099035
410021,25,True,1.7968841542321035,6.030827031972577,4.559956707019016,7.976144736985437
